image,caption
dataset/images/984.png,"is a large gray proboscidean Pokémon. its trunk, topside, and tail are covered in dark purple plates. similar pinkish-red accents form around its slanted yellow eyes."
dataset/images/985.png,is a pink Pokémon with a spherical body. it has pointed ears with black insides and small tufts of hair beneath them. is a very long curled tuft of fur that extends down its back.
dataset/images/986.png,"is a mushroom-like Pokémon with large caps on its head and arms that resemble modern Poké Balls (despite being from the ancient past), pink lips with a jagged appearance, four stumpy brownish legs, and a tail; the cap on its head is spiked and has what seems to be green moss growing underneath it."
dataset/images/987.png,"is a dark bluish-green, ghost-like Pokémon. its lower half has several small appendages that resemble a ruffled dress."
dataset/images/988.png,"is a large, moth-like Pokémon with four legs. its thorax is navy blue in the center, and its tail-like abdomen is teal with black dots."
dataset/images/989.png,is a seemingly metallic Pokémon with a body composed of three units that resemble ancient versions of Magnemite. the top unit bears markings similar to tribal war paint as well as iron filings on its body and horseshoe magnets that resemble hair.
dataset/images/990.png,is a quadrupedal Pokémon with a spherical gray metallic body and a black underbelly. underneath them is a metal plate that can be retracted to reveal its mouth. iron Treads also has long black plate-like
dataset/images/991.png,is a red Pokémon resembling a robotic bird. its face is covered in white plating with two three-pointed crests above its blue eyes. its feet have two digits each.
dataset/images/992.png,"is a large, bulky cyborg Pokémon that looks like a futuristic sumo wrestler. the head crest is a deep blue with ten black lines connecting across it. the upper half of their body is colored light gray resembling"
dataset/images/993.png,"is a three-headed, mechanical, draconic Pokémon with six thin, pointed black wings. its body is dark blue, with black armor plating resembling fur covering its necks and shoulders. the inner armor surrounding its head is fuchs"
dataset/images/994.png,"is very similar to Volcarona in appearance, resembling a robotic moth. it has four small ""feet"", red compound eyes, red horns on the sides of its head."
dataset/images/995.png,"is a large, bipedal, robotic dinosaur-like Pokémon with green metallic armor plating covering its body and limbs. its claws, lower jaw, parts of its abdomen, and tail tip are black."
dataset/images/996.png,"a stout, gray, bipedal reptilian Pokémon is large compared to the rest of its body. it has eyes containing yellow sclerae and black pupils, a bulbous light gray snout with two nostril"
dataset/images/997.png,"a bluish gray theropod-like Pokémon has a jagged light blue pattern on its underside, a medium-sized tail, and a large, triangular, dark gray dorsal fin on its back. its eyes have yellow "
dataset/images/998.png,"theropod-like Pokémon has hexagon-shaped ice patches located near its chest area, on its kneecaps, and underneath its tail. it also has squareish polygonal light blue patches underneath its feet."
dataset/images/999.png,"a small, blue-gray, metallic, bipedal Pokémon, with bands of two thin black stripes present around its torso and between its gold, circular eyes. It has a pair of thin black antennae and a tail, which are bent near the base and tipped with small gold circles."
dataset/images/1000.png,"a bipedal humanoid Pokémon whose body is composed of 1,000 Gimmighoul Coins stacked together gives it a golden, cylindrical appearance. its face has oval eyes and a mouth displaying a crooked smile. it wears"
dataset/images/1001.png,"a snail-like Pokémon comprising a dark-green mossy form covered in dead green and yellow leaves. two pairs of long, curling vines form its eyestalks, which contain eyes with green eyelids, orange sclerae,"
dataset/images/1002.png,"ice crystals run down its back and legs, and forms its claws, eyes, and whiskers. the sword's blade, which narrows slightly near the tip, forms its left fang. the broken ends of the sword halves jut through Chien"
dataset/images/1003.png,"a large Pokémon is resembling a cloven-hoofed mammal such as a deer or a moose. its body is composed of layered rock, ranging in color from dark brown to a light tan"
dataset/images/1004.png,a fish-like Pokémon is composed of two pairs of curved jade beads. each of these pairs circle a black orb coated by white around the sides. its eyes and beads sometimes glow red and yellow when it attacks.
dataset/images/1005.png,"is a quadrupedal, draconic Pokémon with a long, tapering tail. it is primarily blue with a red underside with four yellow markings. there are red markings on the underside of its tail, and stripes on the"
dataset/images/1006.png,"is a mechanical, bipedal Pokémon whose appearance retains numerous visual traits from both Gardevoir and Gallade. its arms consist of gauntlets with large magenta blades protruding from the sides, which it can detach and combine to"
dataset/images/1007.png,"Koraidon's head has a crest of feathers and a pair of long, brow-plume-like tendrils. its eyes have yellow sclerae, orange irises, and brown pupils."
dataset/images/1008.png,"a large, robotic, reptilian Pokémon with a primarily metallic, violet body. its face, neck, abdomen, tail, and knee joints are silver, while its claws are white. a distinctive feature of Miraidon is the gular sac"
dataset/images/1009.png,"is a large, bipedal, theropod dinosaur Pokémon with white, diamond-shaped markings. it has a long, white snout with one horn underneath the chin. horizontal eyes are red, with yellow sclerae"
dataset/images/1010.png,"is a mechanical Pokémon that resembles a futuristic stag or antelope-like, quadrupedal that is primarily green and grey. on the sides of its head are long metal horns that end in half-circle points."
dataset/images/1011.png,"Dipplin appears to be composed of a pair of separate creatures known as ""wyrms"" the head belongs to the ""fore-wyrm"" while the tail belongs to the ""core-wyrm"""
